hobby,person, 0.5,1,hobby bean,person bean
anchor name,yaxis label, 0.5,2,get anchor name expression,get yaxis label expression,set yaxis label expression,set anchor name expression
lost,handler, 0.5,1,focus lost,focus handler
connection,jrproperty, 0.5,1,connection dialog,jrproperty dialog
increment,decrement, 0.5,1,increment dirty,decrement dirty
grid,labels, 0.666666666666667,2,is show grid,is show labels,set show grid,set show labels
element,variable, 0.5,2,update elements,update variables,add element,add variable
key,title, 0.666666666666667,2,get key expression,get title expression,set key expression,set title expression
id,number, 0.666666666666667,1,set element id,set element number
wizard,connection, 0.5,1,wizard dialog,connection dialog
iconed,export, 0.5,1,iconed string,export string
sample,parameters, 0.5,1,update sample,update parameters
bar,read, 0.5,1,bar plot,read plot
key,language, 0.666666666666667,2,get key name,get language name,set key name,set language name
selected,candlestick, 0.5,1,selected chart,candlestick chart
area,open, 0.833333333333333,1,j rtext expression area text changed,j rtext expression open text changed
group,property, 0.5,2,update groups,update properties,groups dialog,properties dialog
state,style, 0.5,1,state changed,style changed
frame,height, 0.666666666666667,2,set report frame,set report height,get report frame,get report height
items,category, 0.5,1,add items,add category
jrgroup,options, 0.5,1,jrgroup dialog,options dialog
new,remove, 0.5,3,new parameter,remove parameter,new field,remove field,new variable,remove variable
idltoken,htmltoken, 0.5,1,idltoken marker,htmltoken marker
plot,xmlband, 0.5,1,write plot,write xmlband
group,splash, 0.5,1,group dialog,splash dialog
count,length, 0.666666666666667,1,get line count,get line length
print when,subreport map, 0.777777777777778,1,j rtext expression area print when expression text changed,j rtext expression area subreport map expression text changed
old,cursor, 0.666666666666667,2,get old position,get cursor position,set old position,set cursor position
group,style, 0.5,4,update groups,update styles,group dialog,style dialog,styles dialog,groups dialog,add group,add style
undo,paste, 0.666666666666667,1,set undo enebled,set paste enebled
yvalue,select, 0.666666666666667,2,get yvalue expression,get select expression,set select expression,set yvalue expression
old,caret, 0.666666666666667,1,get old position,get caret position
person beans,jrtable model, 0.5,1,person beans data source,jrtable model data source
key,select, 0.666666666666667,2,get key expression,get select expression,set key expression,set select expression
jrcsvdata,jrxmldata, 0.666666666666667,2,jrcsvdata source,jrxmldata source,jrxmldata source connection,jrcsvdata source connection
open,title, 0.666666666666667,2,set open expression,set title expression,get open expression,get title expression
tool,clipboard, 0.666666666666667,1,set active tool,set active clipboard
width max,height min, 0.6,1,format command same width max,format command same height min
jrdesign,jrsubreport, 0.5,1,jrdesign parameter,jrsubreport parameter
wizard,jrparameter, 0.5,1,wizard dialog,jrparameter dialog
path,jrfield, 0.5,1,tree path,tree jrfield
format,delete, 0.666666666666667,1,format elements operation,delete elements operation
add,plugin, 0.5,1,add entry,plugin entry
fonts,sample, 0.5,1,update fonts,update sample
ctoken,cctoken, 0.5,1,ctoken marker,cctoken marker
max,path, 0.666666666666667,1,get max value,get path value
title,bounds, 0.5,1,update title,update bounds
resized,handler, 0.5,1,component resized,component handler
title,sample, 0.5,1,update title,update sample
iconed string,project explorer, 0.6,1,iconed string tree cell renderer,project explorer tree cell renderer
reset page,element combo, 0.5,1,set reset page number,set element combo number
plot,xmlsection, 0.5,1,write plot,write xmlsection
pie,line, 0.666666666666667,3,pie chart,line chart,read pie plot,read line plot,pie plot,line plot
add,jrsubreport, 0.5,1,add parameter,jrsubreport parameter
modify,jrdesign, 0.5,1,modify parameter,jrdesign parameter
add,expression, 0.666666666666667,1,add sheet property,expression sheet property
editor,element, 0.666666666666667,1,set editor value,set element value
key,date, 0.833333333333333,3,j rtext expression key text changed,j rtext expression date text changed,get key expression,get date expression,set key expression,set date expression
join,align, 0.75,2,format command join right,format command align right,format command join left,format command align left
pattern,transferable, 0.5,1,create pattern,create transferable
area,scatter, 0.666666666666667,3,area chart,scatter chart,read area plot,read scatter plot,area plot,scatter plot
find,remove, 0.5,1,find thread,remove thread
min,default, 0.666666666666667,2,get min value,get default value,set min value,set default value
bands,sample, 0.5,1,update bands,update sample
safe,integer, 0.666666666666667,1,get attribute safe,get attribute integer
dataset,expression, 0.75,8,get category dataset,get category expression,set category dataset,set category expression,read time period dataset,get time period expression,read time period dataset,set time period expression,set time period dataset,get time period expression,set time period dataset,set time period expression,get time period dataset,get time period expression,get time period dataset,set time period expression
high,xvalue, 0.666666666666667,2,get high expression,get xvalue expression,set high expression,set xvalue expression
type,press, 0.5,1,key typed,key pressed
text,frame, 0.666666666666667,1,text report element,frame report element
band,option, 0.5,1,bands dialog,options dialog
stop,find, 0.5,1,stop thread,find thread
styles,import, 0.5,1,styles dialog,import dialog
style,parameter, 0.5,2,update styles,update parameters,add style,add parameter
type,list, 0.666666666666667,1,update series type,update series list
anodine,vertically, 0.5,1,tile anodine,tile vertically
sheet panel,changed event, 0.5,1,report element sheet panel,report element changed event
group,styles, 0.5,1,group dialog,styles dialog
format,connection, 0.666666666666667,1,toolbar format panel,toolbar connection panel
element,expression, 0.666666666666667,1,write chart element,write chart expression
subreport,clipboard, 0.666666666666667,2,set subreport parameters,set clipboard parameters,get clipboard parameters,get subreport parameters
sqltoken,plsqltoken, 0.5,1,sqltoken marker,plsqltoken marker
sample,values, 0.5,1,update sample,update values
dataset,elements, 0.666666666666667,1,remove sub dataset,remove sub elements
center,ungroup, 0.666666666666667,1,center selected elements,ungroup selected elements
